step,simulated_time_sec,velocity_clicks_per_min,toxicity,expected_reward,rpe,dopamine_level,dopamine_baseline,tolerance,risk_index,control_signal_u,intervention_type,interaction_type
5118,72976.51387341057,11.115465548636033,0.9613786931337496,0.43150526709070497,0.07008712379107207,0.17521780947768018,0.2,0.43150526709070497,0.4697927336204271,0.4352984797202447,friction,click
5119,72987.70591407201,26.804763230876606,0.9878543192868837,0.44109805174983824,0.09592784659133263,0.23981961647833158,0.2,0.44109805174983824,0.4919976749934145,0.4463956362940795,friction,click
5120,72998.93442349216,21.374163837734596,0.9187389129794284,0.44559696270354265,0.044989109537044214,0.11247277384261054,0.2,0.44559696270354265,0.4525883103176228,0.4255922033110436,friction,click
5121,73006.25082664512,41.00375467671947,0.8783665034277817,0.4500810609391674,0.044840982356247505,0.11210245589061876,0.2,0.4500810609391674,0.44964533755022695,0.4247422201528638,friction,click
5122,73038.9046227496,0.0,0.8613093002979395,0.44813841986014763,-0.019426410790197635,0.0,0.2,0.44813841986014763,0.3787295691558919,0.38893043527186566,friction,click
5123,73044.8337177943,40.478352630628166,0.829911180939509,0.44987993099993684,0.01741511139789209,0.04353777849473023,0.2,0.44987993099993684,0.386703488783765,0.3936207203340036,friction,click
5124,73051.30876786612,9.266337608889932,0.8745318911603256,0.44977682465907065,-0.0010310634086616033,0.0,0.2,0.44977682465907065,0.36187387941145777,0.38017000789526006,friction,click
5125,73056.80386108781,43.67532820968882,0.7702218689009277,0.44876965166442107,-0.010071729946495744,0.0,0.2,0.44876965166442107,0.3150730963523749,0.35583318187570756,friction,click
5126,73065.99852155166,13.05105288789743,0.7730804875696135,0.44417809248744683,-0.04591559176974258,0.0,0.2,0.44417809248744683,0.31626885465116034,0.3581604371669112,friction,click
5127,73071.80170356182,31.017465880768672,0.6781175038165169,0.43754334166462405,-0.06634750822822755,0.0,0.2,0.43754334166462405,0.3247804295021028,0.36268355639830774,friction,click
5128,73122.73686680943,7.067808897557889,0.6755488022056055,0.42844992372063667,-0.09093417943987392,0.0,0.2,0.42844992372063667,0.31402612112949796,0.35697083312230293,friction,click
5129,73133.43189263373,11.220169261050785,0.669029054295026,0.42045890522095564,-0.07991018499681019,0.0,0.2,0.42045890522095564,0.2757704224438516,0.33716981886450464,friction,click
5130,73146.67839387633,27.176987598995552,0.7216562793351029,0.41789295211548966,-0.025659531054659734,0.0,0.2,0.41789295211548966,0.2848182140415608,0.34254571353191887,friction,click
5131,73152.50768904809,41.17135827370942,0.6928503002190542,0.4158925916991071,-0.02000360416382574,0.0,0.2,0.4158925916991071,0.30410804815366493,0.3527158479695574,friction,click
5132,73159.2160308045,26.832264445659323,0.6423913605734329,0.4097769336135754,-0.061156580855316445,0.0,0.2,0.4097769336135754,0.2831062863929662,0.3409270045016078,friction,click
5133,73197.04224134571,6.3448068565723155,0.6161954754200041,0.40040211488028965,-0.093748187332858,0.0,0.2,0.40040211488028965,0.2889912520098993,0.34452674181344717,friction,click
5134,73208.39274717057,21.1444321251623,0.6492369249640106,0.3954668036561065,-0.049353112241831476,0.0,0.2,0.3954668036561065,0.2848814091168668,0.3423682876466861,friction,click
5135,73213.9917123524,53.581329809544116,0.6850311664409428,0.396869347838736,0.01402544182629506,0.03506360456573765,0.2,0.396869347838736,0.35212504672770256,0.3784645257134644,friction,click
5136,73233.98991056954,6.000540583561704,0.7198238118546731,0.3939236712205413,-0.029456766181947314,0.0,0.2,0.3939236712205413,0.33674660834902,0.3682195059351715,friction,click
5137,73241.92735100968,22.677335516048917,0.664834300101058,0.3906076860430462,-0.03315985177495112,0.0,0.2,0.3906076860430462,0.2964953448689021,0.3472334597601361,friction,click
5138,73248.08267563864,38.990632414540194,0.6748065806778218,0.3901610755244502,-0.004466105185960023,0.0,0.2,0.3901610755244502,0.29267267266156755,0.3462121293250525,friction,click
5139,73255.10605279836,34.17159502356095,0.7420240183000855,0.39251761826495457,0.02356542740504375,0.05891356851260937,0.2,0.39251761826495457,0.3659935434058678,0.3850846809544748,friction,click
5140,73267.82932585936,4.715767689051668,0.7009731478347785,0.3889039847913295,-0.03613633473625072,0.0,0.2,0.3889039847913295,0.3455849445110792,0.3724716648847167,friction,click
5141,73275.00372849469,16.726131233441393,0.633330159303937,0.38377086068157357,-0.051331241097559266,0.0,0.2,0.38377086068157357,0.3174399805663964,0.3579353963490328,friction,click
5142,73280.39790144691,77.86179711341254,0.6084133638880355,0.3855471674469946,0.01776306765420982,0.04440766913552455,0.2,0.3855471674469946,0.3083318593087314,0.35382822742129494,friction,click
5143,73297.64012462196,13.919318730733773,0.6716473704851945,0.38231473406789657,-0.0323243337909801,0.0,0.2,0.38231473406789657,0.2555526044084849,0.32716409281146985,friction,click
5144,73302.90196485951,45.61141904062373,0.6805525712597716,0.3838123166041735,0.014975825362768924,0.03743956340692231,0.2,0.3838123166041735,0.3332795889496334,0.36959415952704205,friction,click
5145,73312.48487183516,25.04459248222507,0.6214445646065622,0.37963388723436237,-0.04178429369811104,0.0,0.2,0.37963388723436237,0.3074538620709871,0.35318793536446613,friction,click
5146,73321.29571217786,0.0,0.6051579649973141,0.3719283967607918,-0.07705490473570531,0.0,0.2,0.3719283967607918,0.25734102776316803,0.3275329870996053,friction,click
5147,73349.39837428993,4.270058100597803,0.6299111520322604,0.3667648719489004,-0.051635248118914345,0.0,0.2,0.3667648719489004,0.30416391207508425,0.35241518343162453,friction,click
5148,73362.42769287982,13.814997212492766,0.6515584620848867,0.3643931825098163,-0.023716894390841126,0.0,0.2,0.3643931825098163,0.2655354056928324,0.33217475539309005,friction,click
5149,73373.79680569973,42.21965316055947,0.6163402591944592,0.36404833386362756,-0.0034484864618873345,0.0,0.2,0.36404833386362756,0.3075535709899804,0.35451594898052713,friction,click
5150,73387.1033828904,4.50904835557983,0.595452547326229,0.35797975888802375,-0.0606857497560383,0.0,0.2,0.35797975888802375,0.2945505856900194,0.3470798558800616,friction,click
5151,73394.22378971182,33.70593928397662,0.6138360342688914,0.35708682712316303,-0.008929317648607271,0.0,0.2,0.35708682712316303,0.2879600526135127,0.3437949095503183,friction,click
5152,73399.59450237313,44.68680697237838,0.6799245186396141,0.3609602212143747,0.038733940912117015,0.09683485228029254,0.2,0.3609602212143747,0.36933361816364496,0.38769707976214995,friction,click
5153,73406.40992808079,35.21423463401266,0.6856788422797641,0.363549920536177,0.025896993218023134,0.06474248304505784,0.2,0.363549920536177,0.3386336472383455,0.36841592696965536,friction,click
5154,73416.04088885087,18.68972414041427,0.6730049439976089,0.36318139119999154,-0.0036852933618547468,0.0,0.2,0.36318139119999154,0.34112362340058144,0.3706135194420556,friction,click
5155,73423.66521914549,39.34771821355522,0.6923913877249388,0.3664012862429337,0.03219895042942189,0.08049737607355473,0.2,0.3664012862429337,0.32814774293819515,0.3637334906104264,friction,click
5156,73430.7826540739,42.15001654629979,0.6595521218412304,0.3680075157789893,0.0160622953605562,0.0401557384013905,0.2,0.3680075157789893,0.3257991661460626,0.3628335880392655,friction,click
5157,73443.28958841822,9.594677376277282,0.5717082072494051,0.3609915092355953,-0.07016006543394021,0.0,0.2,0.3609915092355953,0.28195968975326,0.3402788021560736,friction,click
5158,73451.37563912592,14.840371936551113,0.644519765981395,0.35897339310317444,-0.020181161324208885,0.0,0.2,0.35897339310317444,0.3136857516551098,0.35762758675873074,friction,click
5159,73457.97423493923,36.37137457575871,0.6291461092687496,0.3590797810782643,0.0010638797508987219,0.0026596993772468047,0.2,0.3590797810782643,0.303224046507809,0.35129493442339316,friction,click
5160,73470.26377889523,34.175393448606115,0.6387556521570217,0.3593815097593647,0.0030172868110041606,0.007543217027510402,0.2,0.3593815097593647,0.2920718655807456,0.34585444223275735,friction,click
5161,73486.80975915417,29.010067248222484,0.5394706238117462,0.35404314838004336,-0.05338361379321355,0.0,0.2,0.35404314838004336,0.27918157068697286,0.3394349735427707,friction,click
5162,73492.15788794546,56.09438585116288,0.6142721205111175,0.35636423779899024,0.023210894189468978,0.058027235473672445,0.2,0.35636423779899024,0.32056451236894645,0.3618298233167164,friction,click
5163,73498.62039044713,18.568658189126776,0.635884133300947,0.35484310295777943,-0.015211348412108305,0.0,0.2,0.35484310295777943,0.2997941751154244,0.34925429206948966,friction,click
5164,73514.21146945059,23.09012736836183,0.6523719513788941,0.35486365615199145,0.00020553194211991865,0.0005138298552997966,0.2,0.35486365615199145,0.27271809321532353,0.33601171873004543,friction,click
5165,73519.26533092544,35.61633038338945,0.6252439292322465,0.3550915282963283,0.002278721443368603,0.005696803608421508,0.2,0.3550915282963283,0.3144643503560029,0.35888422905199296,friction,click
5166,73524.82011811639,43.20597562964031,0.6264654140955744,0.3563063931251792,0.012148648288509312,0.03037162072127328,0.2,0.3563063931251792,0.3068699999802134,0.3531615655590573,friction,click
5167,73531.59246150403,53.15737543039903,0.632796891174382,0.35896027030018024,0.02653877175001057,0.06634692937502643,0.2,0.35896027030018024,0.32943657117292297,0.3653847187514991,friction,click
5168,73545.15965958014,13.267293584888122,0.6483019343411102,0.35713775168532874,-0.018225186148514982,0.0,0.2,0.35713775168532874,0.2727622012896176,0.33554563897371953,friction,click
5169,73573.30952604754,8.525795327587447,0.689868518010888,0.3569831268332887,-0.0015462485204004173,0.0,0.2,0.3569831268332887,0.3118308008454216,0.35619297615900103,friction,click
5170,73588.19806110808,12.08983954888891,0.7041282721453989,0.3580024577008409,0.010193308675521873,0.025483271688804682,0.2,0.3580024577008409,0.32457369116306667,0.3624580228030105,friction,click
5171,73600.34680800393,19.755123887064013,0.6700825984033679,0.3581757323368082,0.0017327463596730763,0.004331865899182691,0.2,0.3581757323368082,0.32996859859985406,0.3650731135205712,friction,click
5172,73609.82604562935,12.659245895289153,0.7114569684560655,0.3595134132628418,0.01337680926033602,0.03344202315084005,0.2,0.3595134132628418,0.3138635828525113,0.3565919958354338,friction,click
5173,73616.28537384237,65.02224165564678,0.7478740687899763,0.3690835555830123,0.09570142320170483,0.23925355800426207,0.2,0.3690835555830123,0.46517190545543224,0.43727090811666747,friction,click
5174,73621.86658463547,43.00142189518628,0.8195618796218636,0.37852847174270254,0.09444916159690231,0.23612290399225577,0.2,0.37852847174270254,0.4967356265733232,0.449498884026972,friction,click
5175,73636.64596345703,16.238842166337573,0.7936379250945882,0.3823873760939539,0.03858904351251352,0.0964726087812838,0.2,0.3823873760939539,0.3806310959395312,0.3887443786799666,friction,click
5176,73644.46706419291,15.34310886057607,0.8433442083531208,0.38823373750978657,0.05846361415832663,0.14615903539581657,0.2,0.38823373750978657,0.43758020459763275,0.42024639625490645,friction,click
5177,73651.66874856899,49.98830567966639,0.8626707637773445,0.39879244015763343,0.10558702647846868,0.2639675661961717,0.2,0.39879244015763343,0.5441346073604929,0.47502645593403764,friction,click
5178,73671.9492683683,8.875512155562774,0.9031010129072089,0.4051776858066759,0.06385245649042448,0.1596311412260612,0.2,0.4051776858066759,0.46983317845925415,0.4341838523014175,friction,click
5179,73677.81876272043,71.5564194807046,0.8685600190415923,0.417032470613176,0.11854784806500096,0.2963696201625024,0.2,0.417032470613176,0.5485371018307639,0.4769503466085005,friction,click
5180,73684.37868670389,45.732237257117234,0.8853750358890561,0.42531450500345086,0.08282034390274856,0.2070508597568714,0.2,0.42531450500345086,0.5027517577328429,0.44997996805363155,friction,click
5181,73691.86990806407,32.03749942241489,0.9327645251684547,0.4334259681893304,0.08111463185879503,0.20278657964698757,0.2,0.4334259681893304,0.47765527326852003,0.4381576127954847,friction,click
5182,73696.90832499682,23.817004746052067,0.9354389641436849,0.4398324451708381,0.06406476981507714,0.16016192453769285,0.2,0.4398324451708381,0.4363347961206836,0.4165271813931099,friction,click
5183,73702.44163182832,43.373701713739464,0.8921494931064353,0.4458783880232935,0.06045942852455388,0.1511485713113847,0.2,0.4458783880232935,0.46614599564267933,0.4341505162178362,friction,click
5184,73708.15727578712,20.99500963757151,0.8454697304274169,0.4461884119470314,0.003100239237379343,0.007750598093448358,0.2,0.4461884119470314,0.351756216508506,0.371875417395317,friction,click
5185,73721.30208470355,18.258158146371148,0.8187492893145011,0.4447893049863497,-0.013991069606816953,0.0,0.2,0.4447893049863497,0.33962436739955015,0.3696275960167424,friction,click
5186,73727.51345443634,38.63882047350795,0.8217162802866981,0.44622604106123814,0.014367360748884228,0.03591840187221057,0.2,0.44622604106123814,0.3604461482985755,0.38089351502770125,friction,click
5187,73734.38579847438,34.92258226179578,0.8047435202667651,0.44620593575117706,-0.00020105310061085957,0.0,0.2,0.44620593575117706,0.3688040322361257,0.3846452485258492,friction,click
5188,73739.76107866515,33.48662648494966,0.8909779929896235,0.45032007013615927,0.041141343849821765,0.10285335962455441,0.2,0.45032007013615927,0.4480562020409428,0.42697686525199996,friction,click
5189,73777.26755425212,6.398895023968513,0.8603921346150316,0.449107531731291,-0.012125384048682797,0.0,0.2,0.449107531731291,0.31671393003204734,0.35765659384036164,friction,click
5190,73801.77547299246,9.792753213471354,0.8085191007648191,0.44584682774808676,-0.03260703983204222,0.0,0.2,0.44584682774808676,0.3255585636722228,0.36285145959819626,friction,click
5191,73837.24258332234,3.383416322443205,0.8529232385765063,0.4443312339424088,-0.015155938056779616,0.0,0.2,0.4443312339424088,0.38863600951793653,0.3946737001920556,friction,click
5192,73842.84218792414,21.430084538745966,0.8587206615933665,0.4455129041951795,0.01181670252770689,0.029541756319267226,0.2,0.4455129041951795,0.37117734351400306,0.3849651039430048,friction,click
5193,73851.21674590958,35.8227861723043,0.8885918663819949,0.44986905536629934,0.04356151171119832,0.1089037792779958,0.2,0.44986905536629934,0.4281829220943547,0.4154528601485857,friction,click
5194,73857.07654910382,81.91401384805297,0.9665741857114908,0.46345011084625054,0.13581055479951226,0.3395263869987807,0.2,0.46345011084625054,0.579335024986143,0.49482646059700497,friction,click
5195,73864.04084545313,34.4614858360495,0.9610609831645914,0.46946583464936126,0.06015723803110706,0.15039309507776766,0.2,0.46946583464936126,0.46366372834402797,0.4285100268796226,friction,click
5196,73874.21243396707,23.595134591926076,0.9461397227068944,0.4727756291437606,0.033097944943993485,0.08274486235998371,0.2,0.4727756291437606,0.424812206848109,0.41164218102505673,friction,click
5197,73886.79120740747,19.07976172217545,1.0,0.47788303644465646,0.05107407300895872,0.1276851825223968,0.2,0.47788303644465646,0.46045162485732,0.4307924720982706,friction,click
5198,73902.66478198777,15.11946781652795,0.9543346872276663,0.47970140063864014,0.018183641939836626,0.045459104849591564,0.2,0.47970140063864014,0.41383980665823544,0.40633261509150864,friction,click
5199,73935.20069875536,11.064695135887371,0.9246817018341252,0.4793484325584683,-0.0035296808017182824,0.0,0.2,0.4793484325584683,0.3929420891280171,0.39634258518983756,friction,click
5200,73949.60318395565,8.331895386887696,0.9356457653427106,0.479237364493118,-0.001110680653503393,0.0,0.2,0.479237364493118,0.35468366620759484,0.37681055780806366,friction,click
5201,73954.89319352858,56.710672422094355,0.9310564451493586,0.4849552843540359,0.05717919860917925,0.14294799652294812,0.2,0.4849552843540359,0.48138775271833156,0.44548419232226655,friction,click
5202,73977.02158303508,10.845796072484212,0.928649104004179,0.4842479356279018,-0.00707348726134116,0.0,0.2,0.4842479356279018,0.3851171065638718,0.3916884434519713,friction,click
5203,73987.5988147129,11.345123530917041,0.960000234672818,0.48524129424011714,0.009933586122153504,0.02483396530538376,0.2,0.48524129424011714,0.39810119143237166,0.39929610579413427,friction,click
5204,74016.70944226815,10.305514693233441,0.8955879054058733,0.48278474942305327,-0.024565448170638715,0.0,0.2,0.48278474942305327,0.3659669580649071,0.3827627058230374,friction,click
5205,74024.27657848706,15.858046760177265,0.8973283116806989,0.48135494590980504,-0.014298035132482234,0.0,0.2,0.48135494590980504,0.3503250033412833,0.37474908358826203,friction,click
5206,74052.82597594168,12.609723219979907,0.8470424822155399,0.477147790832099,-0.04207155077706021,0.0,0.2,0.477147790832099,0.350957208823016,0.3754830332649207,friction,click
5207,74066.0322234678,13.629912633693774,0.8402028947322361,0.4731468955647126,-0.04000895267386373,0.0,0.2,0.4731468955647126,0.3315783812051867,0.36549571090551064,friction,click
5208,74073.44765258228,40.4561887610803,0.9129310660688472,0.47653578290681875,0.03388887342106134,0.08472218355265335,0.2,0.47653578290681875,0.41173500547235026,0.40802939041737735,friction,click
5209,74078.76417645297,33.85670870255547,0.9162715160472412,0.4789278690063184,0.02392086099499624,0.0598021524874906,0.2,0.4789278690063184,0.42849012541998277,0.41487536628259514,friction,click
5210,74100.07098812216,5.632001721474523,0.8603222958762179,0.4747551971146818,-0.04172671891636631,0.0,0.2,0.4747551971146818,0.3695919755345852,0.3842431302980489,friction,click
5211,74106.23053587457,58.44584934975652,0.825467701114153,0.47585879362764083,0.011035965129590375,0.027589912823975937,0.2,0.47585879362764083,0.3748328697877209,0.38758660629162534,friction,click
5212,74114.30997098386,22.27878528204181,0.901004579760446,0.4761079914131543,0.002491977855134442,0.0062299446378361045,0.2,0.4761079914131543,0.35863697518927307,0.378917571085515,friction,click
5213,74140.81096607586,9.056263705069574,0.8711036823416256,0.47318440935205386,-0.029235820611004548,0.0,0.2,0.47318440935205386,0.3549017654828821,0.3774226935380287,friction,click
5214,74150.08352378149,51.765652502625244,0.8154593317907577,0.47310964156921453,-0.0007476778283934671,0.0,0.2,0.47310964156921453,0.3393145880585003,0.3693210938583971,friction,click
5215,74175.38933078518,9.483989187344303,0.7811594187539159,0.4660421469984069,-0.0706749457080762,0.0,0.2,0.4660421469984069,0.3238120580166152,0.3617835074855628,friction,click
5216,74202.73899657492,8.775244342840779,0.8307867084565954,0.4620741732642511,-0.03967973734155822,0.0,0.2,0.4620741732642511,0.36202354882119697,0.38129120371769387,friction,click
5217,74207.9957017581,34.241981189208644,0.8183620459843756,0.4610651058856958,-0.010090673785552506,0.0,0.2,0.4610651058856958,0.3527082569607584,0.37599971287076017,friction,click
5218,74213.43712465308,22.0530552974843,0.8399438098409762,0.45971241770136057,-0.013526881843352379,0.0,0.2,0.45971241770136057,0.354974892800046,0.3775707568091948,friction,click
5219,74255.83384283635,5.66081551318498,0.8660094830000516,0.4577492520203752,-0.019631656809853515,0.0,0.2,0.4577492520203752,0.38935807761341046,0.3948412361950254,friction,click
5220,74306.87281652815,9.404577821224835,0.7693574047052635,0.45161776928125397,-0.06131482739121241,0.0,0.2,0.45161776928125397,0.31933443235477776,0.35939282333523864,friction,click
5221,74313.93403271218,33.98847928536484,0.8084566269112714,0.4511273836093627,-0.004903856718912247,0.0,0.2,0.4511273836093627,0.33342871024466914,0.3671135576824202,friction,click
5222,74374.75441738151,3.9460454139650762,0.7863015264662557,0.44582297724848485,-0.0530440636087785,0.0,0.2,0.44582297724848485,0.32166141091241635,0.36079201020823753,friction,click
5223,74381.43261478371,8.984460384514946,0.7704805536761183,0.4408877647555067,-0.049352124929782026,0.0,0.2,0.4408877647555067,0.3737459867278609,0.3884328327241242,friction,click
5224,74388.57730636223,50.387059545303366,0.7143518933463355,0.4388149653904357,-0.02072799365070971,0.0,0.2,0.4388149653904357,0.3040309783582388,0.3500639701358297,friction,click
5225,74397.85784388661,71.11657037820018,0.6956208425107708,0.43860408227420566,-0.00210883116230004,0.0,0.2,0.43860408227420566,0.2907995817714874,0.34511464799284564,friction,click
5226,74403.88628440145,19.905645532134237,0.7105724649573775,0.43276050298617075,-0.05843579288034911,0.0,0.2,0.43276050298617075,0.30985684075820014,0.35556066544943943,friction,click
5227,74412.69742380446,34.04780996854397,0.6942325478236971,0.42845205632480654,-0.04308446661364218,0.0,0.2,0.42845205632480654,0.29383555897072916,0.3465541197801964,friction,click
5228,74426.70928572048,21.41043080485392,0.6182651022500198,0.41919640965543364,-0.09255646669372919,0.0,0.2,0.41919640965543364,0.29678656905334255,0.3484354061247901,friction,click
5229,74436.45274449312,6.157977510874333,0.6277956263975838,0.4094362971986288,-0.09760112456804881,0.0,0.2,0.4094362971986288,0.26510648877673637,0.3319029603154148,friction,click
5230,74443.98451377351,7.966255705181729,0.6079251047732775,0.3998847046805775,-0.09551592518051283,0.0,0.2,0.3998847046805775,0.28940040532067773,0.3453453078312368,friction,click
5231,74449.98049708424,30.02009690022732,0.5827102075668057,0.39278425670338846,-0.0710044797718905,0.0,0.2,0.39278425670338846,0.28939530639761857,0.3446974831208489,friction,click
5232,74457.51984615075,23.874740168140764,0.6288941042282246,0.38793487876547844,-0.04849377937910021,0.0,0.2,0.38793487876547844,0.2981278784696805,0.34929559244508473,friction,click
5233,74500.70629303665,8.33594856625254,0.6305455774812798,0.3817106633337762,-0.062242154317022846,0.0,0.2,0.3817106633337762,0.29149229969438223,0.3457154199342032,friction,click
5234,74505.78210530993,47.28307255636088,0.6451020351008369,0.3817050828249855,-5.580508790664629e-05,0.0,0.2,0.3817050828249855,0.289568916613434,0.3447086720885752,friction,click
5235,74511.35723128842,32.28626594172991,0.6106459904784488,0.3781026573091256,-0.036024255158598695,0.0,0.2,0.3781026573091256,0.2585113388197105,0.3281415213919063,friction,click
5236,74521.01884826868,6.210140613375906,0.6257576708058745,0.37235654269517876,-0.057461146139468455,0.0,0.2,0.37235654269517876,0.30716164406016394,0.35458790615150493,friction,click
5237,74533.11992866539,14.874704910565127,0.5941064989575066,0.3666855514873569,-0.05670991207821907,0.0,0.2,0.3666855514873569,0.3086628995391405,0.3543562616942871,friction,click
5238,74539.20062314784,59.203763819883335,0.5554431429987138,0.36518962396604226,-0.014959275213145828,0.0,0.2,0.36518962396604226,0.3016749620234607,0.3506076408993602,friction,click
5239,74545.48739679964,19.08769213694726,0.5217472942002437,0.35714398779656864,-0.08045636169473636,0.0,0.2,0.35714398779656864,0.24891565948219394,0.32277940753398404,friction,click
5240,74555.87154545453,34.66822480730038,0.5680721421375541,0.354166724224702,-0.02977263571866612,0.0,0.2,0.354166724224702,0.2978384559067099,0.34986148712260323,friction,click
5241,74573.23793758587,20.729694301342796,0.460877324507028,0.34438512981525105,-0.0978159440945095,0.0,0.2,0.34438512981525105,0.2237495919915835,0.31102155182907265,friction,click
5242,74578.96891931519,52.347052245147324,0.45112957715450375,0.3390464772220945,-0.05338652593156501,0.0,0.2,0.3390464772220945,0.2533891168047397,0.3277289195716469,friction,click
5243,74593.63154015224,8.184075775644517,0.49152763759200396,0.3307412208514408,-0.08305256370653691,0.0,0.2,0.3307412208514408,0.22819383993853565,0.3137532532108322,friction,click
5244,74600.42632839952,35.32118901512764,0.5603840547709376,0.33010145013173453,-0.006397707197062508,0.0,0.2,0.33010145013173453,0.24675587548053746,0.3239242987118392,friction,click
5245,74605.60122744962,57.97214536858416,0.5062015614692159,0.3296479013630949,-0.004535487686396389,0.0,0.2,0.3296479013630949,0.24036932853111112,0.31993783638011863,friction,click
5246,74615.7463039539,23.656795480915676,0.5563286940898318,0.32745664536639146,-0.02191255996703445,0.0,0.2,0.32745664536639146,0.29467793543810034,0.34840960739109356,friction,click
5247,74628.68583812422,32.458664622043486,0.6517733645966374,0.3313569821373396,0.039003367709481596,0.09750841927370399,0.2,0.3313569821373396,0.31945714749891974,0.36011157381321257,friction,click
5248,74639.05658293018,40.4985377481139,0.6902038856357502,0.3377937954239074,0.06436813286567783,0.16092033216419457,0.2,0.3377937954239074,0.4144552152393829,0.4090596470636843,friction,click
5249,74658.65833985816,15.304750543647645,0.6772442406194485,0.3397897217304451,0.01995926306537643,0.04989815766344108,0.2,0.3397897217304451,0.33842844947877027,0.36843851094964747,friction,click
5250,74665.03518772488,18.818074777376708,0.7731716758436853,0.34682159269675694,0.07031870966311843,0.17579677415779607,0.2,0.34682159269675694,0.4308221818735373,0.4183088778787114,friction,click
5251,74671.4219677368,46.97202650473218,0.6611511835059977,0.3510684959154727,0.04246903218715714,0.10617258046789285,0.2,0.3510684959154727,0.36849480630482234,0.38229564106095515,friction,click
5252,74676.43653308993,35.89543406532536,0.7412958513993064,0.3575133681520564,0.06444872236583726,0.16112180591459316,0.2,0.3575133681520564,0.4558895284988398,0.43143039923627857,friction,click
5253,74682.07599667725,53.19654881266948,0.6510429480671126,0.3609637473417901,0.03450379189733671,0.08625947974334178,0.2,0.3609637473417901,0.3480834235453861,0.370218436623053,friction,click
5254,74688.39862757144,18.979440996646083,0.6019472627827176,0.35733716587132774,-0.0362658147046237,0.0,0.2,0.35733716587132774,0.28352837131599457,0.33972215431662534,friction,click
5255,74693.46330673587,23.693504781683536,0.6137229608069446,0.35525128542225265,-0.02085880449075106,0.0,0.2,0.35525128542225265,0.2912469288371005,0.3459282638844403,friction,click
5256,74701.54687498815,22.267394099004242,0.5791420095021347,0.35146668161750966,-0.03784603804743003,0.0,0.2,0.35146668161750966,0.269528190988318,0.3342267402774792,friction,click
5257,74707.02595875086,32.85220810549035,0.47828217370951726,0.34434064815442084,-0.0712603346308881,0.0,0.2,0.34434064815442084,0.2644062280176524,0.33201614979391403,friction,click
5258,74714.99327044499,45.18462610989234,0.4806016528260676,0.3395847442440187,-0.047559039104021594,0.0,0.2,0.3395847442440187,0.25497770181151597,0.32725217066609597,friction,click
5259,74728.05780596023,9.18517155546831,0.4625621313621465,0.3299025228321577,-0.09682221411861003,0.0,0.2,0.3299025228321577,0.22670754582290487,0.31292099585702704,friction,click
5260,74733.64496422984,53.69455911629559,0.5073778546294372,0.32899298316995074,-0.009095396622069596,0.0,0.2,0.32899298316995074,0.2673316320285473,0.33512001094648325,friction,click
5261,74746.46199388891,4.6812718387973336,0.5209498728011975,0.3227263374728652,-0.06266645697085532,0.0,0.2,0.3227263374728652,0.2637120361900546,0.3317995370548054,friction,click
5262,74753.37683575621,34.70795205526946,0.5120186858354668,0.32039313202426073,-0.023332054486044973,0.0,0.2,0.32039313202426073,0.2295287766950471,0.3137756959044856,friction,click
5263,74775.62985524886,5.392526620472549,0.444563431719832,0.3112560562353853,-0.09137075788875404,0.0,0.2,0.3112560562353853,0.22244621268991668,0.3111594514867269,friction,click
5264,74792.9757650065,10.37708615546555,0.4457044308583499,0.30371280792419747,-0.07543248311187845,0.0,0.2,0.30371280792419747,0.21891428996738294,0.3094164215765957,friction,click
5265,74799.09050810532,29.437050271918324,0.43150580398912725,0.2985964486152239,-0.05116359308973595,0.0,0.2,0.2985964486152239,0.2175423217254196,0.30872628675369856,friction,click
5266,74804.19171354795,11.761925818289553,0.4764583537430493,0.29402996216814015,-0.045664864470837285,0.0,0.2,0.29402996216814015,0.21644261403638526,0.3081781914173252,friction,click
5267,74811.0496786326,17.497901858456313,0.414284686715801,0.28752843801942324,-0.06501524148716925,0.0,0.2,0.28752843801942324,0.20578670402603322,0.30258259190039377,friction,click
5268,74824.40517581359,22.46266057597511,0.3627295866473107,0.27971990612184333,-0.07808531897579901,0.0,0.2,0.27971990612184333,0.21929416809273172,0.3098493597667475,friction,click
5269,74834.23289767101,24.420715551548337,0.35115273546735715,0.27235814172697037,-0.07361764394872933,0.0,0.2,0.27235814172697037,0.2345035660054792,0.31756130331952087,friction,click
5270,74840.50914581996,28.679554365655147,0.3341493906159635,0.2654147413807784,-0.06943400346191969,0.0,0.2,0.2654147413807784,0.2193459205095339,0.30918994412359335,friction,click
5271,74853.11224094871,14.28220593125208,0.36593317265082215,0.2589552016166482,-0.06459539764130223,0.0,0.2,0.2589552016166482,0.2230469147184439,0.3115821888719353,friction,click
5272,74863.838398446,27.969009412360492,0.4102281616482871,0.2570672157139428,-0.018879859027054025,0.0,0.2,0.2570672157139428,0.2016792596676664,0.3004412084036764,friction,click
5273,74869.70738135852,51.116182219536334,0.4315177469591481,0.259325904267948,0.02258688554005167,0.05646721385012918,0.2,0.259325904267948,0.26332329497838697,0.333762319316987,friction,click
5274,74876.84326501649,25.22462649719335,0.4426924791297825,0.2586810161097915,-0.006448881581565091,0.0,0.2,0.2586810161097915,0.2600477163254088,0.32993205233150047,friction,click
