step,simulated_time_sec,velocity_clicks_per_min,toxicity,expected_reward,rpe,dopamine_level,dopamine_baseline,tolerance,risk_index,control_signal_u,intervention_type,interaction_type,lambda_intensity,alpha1_effective,alpha2,decay_factor
951,23166.029530769905,175.20812775567052,0.7028533503912008,0.5900424165988063,-0.024099407138339024,0.2704570908283893,0.2,0.5900424165988063,0.4903022452726963,0.702054289075053,break,click,0.3040422226369635,0.2193901223664263,0.3,0.4559785328258732
952,23200.19344810507,298.5606100123833,0.6361964378631038,0.608923765979276,0.10125656484822465,0.4743127734352595,0.2,0.608923765979276,0.42356174814774983,0.5179601897797482,break,click,0.3000034108382188,0.3129668140614826,0.3,0.6886283120419157
953,23221.616534526423,56.014337822204276,0.3433996232662042,0.5404507203402865,-0.36720603206841856,0.8867581702367379,0.2,0.5404507203402865,0.791377245585691,0.7475435557733585,break,click,0.30072838438199806,0.129399172022923,0.3,0.3835642335296623
954,23262.957501805296,0.0,0.6323266814468873,0.4986277690825251,-0.22428737961684286,0.6557691423294761,0.2,0.4986277690825251,0.7247958849905846,0.835239121637139,break,click,0.3000000000007679,0.12270145892897462,0.3,0.2709056073203774
955,23273.003144016573,119.45478196035835,0.7378210517746734,0.502282818538496,0.01960123425525956,0.5852706076799776,0.2,0.502282818538496,0.6431068287574991,0.8501893386734058,break,click,0.3275796910347572,0.13138106476027345,0.3,0.26534745182252195
956,23302.04878615991,123.94286145350674,0.6651939618172215,0.49953102661540777,-0.014757260813001827,0.6178910732500341,0.2,0.49953102661540777,0.7095242559189318,0.9046884305845038,break,click,0.30002099977808666,0.08632735009677786,0.3,0.18522098664616926
957,23317.527493908015,77.52585161038417,0.6602570419005548,0.48601282130596024,-0.07249519115215014,0.45693844472844247,0.2,0.48601282130596024,0.6012523247186028,0.8599591286338522,break,click,0.3093709757762922,0.13989613417925192,0.3,0.30143349518072216
958,23344.91699344569,87.6248212092583,0.6825649625761621,0.47944919219942816,-0.03519931350630634,0.33791189306656055,0.2,0.47944919219942816,0.5289714815135076,0.7523648292172943,break,click,0.3000213590561316,0.2719100217887352,0.3,0.574831046060235
959,23356.411410460136,208.7970183250095,0.7098705935587589,0.5048991119893896,0.13648237748621317,0.6175397353903818,0.2,0.5048991119893896,0.47876145307253704,0.6377165021253157,break,click,0.31747030676568655,0.39344756001219605,0.3,0.8129951296173225
960,23366.072416633244,62.10533243111539,0.6367925838390978,0.48459786723320875,-0.10887115453094653,0.9043056815041778,0.2,0.48459786723320875,0.8910377751517292,0.7840177636780705,break,click,0.3046773607044554,0.24824791577043956,0.3,0.5459393369106829
961,23384.5089315338,227.8087817927562,0.7907601943530942,0.5210608819459657,0.19554320718428353,1.0,0.2,0.5210608819459657,0.7809358228395701,0.723007556361861,break,click,0.304506693605571,0.41378989738856076,0.3,0.8014461152405322
962,23393.267992727033,1712.512296590541,0.634003514143804,0.6103688377659859,0.47893911805403433,1.0,0.2,0.6103688377659859,0.8902010542431411,0.683934067744107,break,click,1.8288631177717005,0.4536014056575216,0.3,1.0
963,23400.078818722195,880.9504169189573,0.23910061840818647,0.6830235057836704,0.38963116223401406,1.0,0.2,0.6830235057836704,0.7717301855224559,0.6220869687745741,break,click,0.566740533682407,0.2956402473632746,0.3,1.0
964,23406.712305512472,633.1511816916842,0.1802380079564406,0.7200443033783671,0.19853447530915502,1.0,0.2,0.7200443033783671,0.7540714023869322,0.6721862243856647,break,click,2.281303316217455,0.27209520318257624,0.3,1.0
965,23480.436550907973,227.87618794705833,0.23572593314477422,0.6608705222070854,-0.3173361018721571,0.9043056815041778,0.2,0.6608705222070854,0.7707177799434323,0.7279309308500954,break,click,0.3000000000000053,0.24216466348849497,0.3,0.8228766058761532
966,23500.616051146244,208.1320127063811,0.6482962239990513,0.6465948363582957,-0.07655739432458342,0.6687457539921505,0.2,0.6465948363582957,0.7381966317333573,0.7763715969350666,break,click,0.3031393697556518,0.26985840723695415,0.3,0.5875191470567291
967,23512.44263651757,101.46631190008836,0.7517371495242902,0.6197629857116618,-0.14389337172104022,0.49454613924203666,0.2,0.6197629857116618,0.6536487787030235,0.8125853928345718,break,click,0.3084802267518173,0.21790669631600373,0.3,0.43520857473715013
968,23537.48563664639,143.7527445386776,0.729403879759791,0.6057086922514259,-0.07537011515841918,0.3657232698363789,0.2,0.6057086922514259,0.5614757954202791,0.8153162898961341,break,click,0.30005326872215404,0.1889603747999444,0.3,0.3842520304166941
969,23547.750137885174,116.90777487227362,0.732859460104419,0.5883400504355113,-0.0931442436088743,0.2704570908283893,0.2,0.5883400504355113,0.4993040781866618,0.7656348174998433,break,click,0.45171548215294594,0.21780780976240607,0.3,0.4416720169871562
970,23577.70637758485,260.379809956052,0.7368152082032319,0.608020565451066,0.1055423161111696,0.4850271515926219,0.2,0.608020565451066,0.45374737924978825,0.6656027813243294,break,click,0.3000153119393227,0.2849224678398276,0.3,0.5759196401169444
971,23866.23457574483,4.159038900366459,0.14843820111993153,0.5094518292889244,-0.5286026662656421,0.9043056815041778,0.2,0.5094518292889244,0.7445314603359794,0.8078693180147591,break,click,0.3,0.09391438081917414,0.3,0.362079149011319
972,23876.991832957134,111.5525989866149,0.6496567598211797,0.5010265942623223,-0.045182700645065965,0.6687457539921505,0.2,0.5010265942623223,0.7386047924799958,0.8813560547618946,break,click,0.3299442241002968,0.11351711597271957,0.3,0.24685001632656056
973,23885.37515476152,0.0,0.719072091780458,0.4746427989809778,-0.14149054837209335,0.49454613924203666,0.2,0.4746427989809778,0.6438492613798737,0.8239121350084121,break,click,0.3004527907397562,0.19779672285291627,0.3,0.4056296674055462
974,23901.166293506005,113.98797953242327,0.5993466407532841,0.46858540137955257,-0.03248450418880661,0.3657232698363789,0.2,0.46858540137955257,0.5224586237183271,0.7141419628607826,break,click,0.3058837500848728,0.31312541630446933,0.3,0.7120716175789475
975,23920.725876890232,245.40399995791668,0.6863503277191161,0.5024008268074485,0.18134476242740133,0.7524389729940635,0.2,0.5024008268074485,0.4853513384710709,0.655712570397545,break,click,0.30661144168032717,0.38373236762015445,0.3,0.808640497360338
976,23945.941612597075,47.58933127912963,0.08715873820615325,0.4279367190318758,-0.3993347936054598,0.9043056815041778,0.2,0.4279367190318758,0.726147621461846,0.7372807519310138,break,click,0.30001557560058084,0.16420861866455896,0.3,0.6991662048930659
977,23967.841395335683,191.782724519697,0.7282777742488111,0.4607425586780377,0.17593057374215104,1.0,0.2,0.4607425586780377,0.7621910968082852,0.7421279853879051,break,click,0.3009122907318436,0.38892154228351233,0.3,0.7915993239423561
978,23975.169620229484,573.1265157476789,0.6991996721032625,0.5612980947154292,0.5392574413219623,1.0,0.2,0.5612980947154292,0.9097599016309786,0.7068848541691402,break,click,0.4582313793444489,0.47967986884130503,0.3,1.0
979,23987.93782231958,328.9421619710918,0.023665649619206322,0.5355115604817161,-0.1382875674419613,0.9043056815041778,0.2,0.5355115604817161,0.7070996948857619,0.6366188212717023,break,click,0.312000805871414,0.20946625984768255,0.3,1.0
980,23993.933342142755,700.5230778767456,0.1432553279457552,0.6122944566602282,0.41176995083709345,1.0,0.2,0.6122944566602282,0.5866843629173685,0.6654870035655787,break,click,2.15046294712494,0.2573021311783021,0.3,1.0
981,24070.4032436917,298.1565235232621,0.09875276703525383,0.576823611351742,-0.1902224187385237,0.9043056815041778,0.2,0.576823611351742,0.7296258301105761,0.7407832952900684,break,click,0.3000000000000017,0.2299383838253633,0.3,0.9600723223539809
982,24109.1469893359,154.8637051022599,0.0,0.5053599635902788,-0.3832439799739171,0.6687457539921505,0.2,0.5053599635902788,0.5437077645336419,0.7246158838085272,break,click,0.3000001659383444,0.17565723680999934,0.3,0.8782861840499967
983,24128.76433760558,122.34069391068412,0.6574048588432784,0.5009347108421623,-0.02373166678028449,0.49454613924203666,0.2,0.5009347108421623,0.62534909149872,0.8045955836891593,break,click,0.30118771270505745,0.24883927508903284,0.3,0.5374940177323198
984,24207.850503059737,30.346647687592206,0.7189963900936303,0.4816344294142543,-0.10350320618585696,0.3657232698363789,0.2,0.4816344294142543,0.558353548520431,0.8066508578654958,break,click,0.30000000000000004,0.22797100799048725,0.3,0.4675383164444338
985,24227.3407782755,153.9229162640911,0.656258837999626,0.4888878723625416,0.03889863491567258,0.39632365421474164,0.2,0.4888878723625416,0.4763238915552239,0.7294858737082867,break,click,0.3004530023410374,0.2699050879495982,0.3,0.5835741078886472
986,24244.252584913054,70.95634580725965,0.6647913962494322,0.4762457886213332,-0.06779674197875096,0.5342790150058856,0.2,0.4762457886213332,0.6539275161506923,0.8095172511732986,break,click,0.30150547105382025,0.1758736011147611,0.3,0.3774787521634023
987,24265.068169545335,172.94734035079438,0.711331122619498,0.49407309245533365,0.09560394812690881,0.6759265609050119,0.2,0.49407309245533365,0.5755493511384933,0.7532279129235762,break,click,0.3005133415495878,0.230903229563716,0.3,0.47654853667176655
988,24281.54258377048,182.10055659648782,0.7610089270828323,0.5153413562107629,0.11405706683169231,1.0,0.2,0.5153413562107629,0.9283026781248497,0.8937976063868687,break,click,0.3059880564059882,0.11450448721811271,0.3,0.22700966812939782
989,24298.124917211637,180.91543090995663,0.6755941862451607,0.5244038210857155,0.048600025549263126,1.0,0.2,0.5244038210857155,0.9026782558735481,0.8412351522026261,break,click,0.310525599547165,0.1786775780519567,0.3,0.37997291102351305
990,24317.501379726174,185.79242714189212,0.7522095950007734,0.5400564257999677,0.08394151034203634,1.0,0.2,0.5400564257999677,0.925662878500232,0.7935336025786154,break,click,0.30025827048173304,0.28114922069324827,0.3,0.5613062338279612
991,24336.9256128221,154.44625201854006,0.6263072496702392,0.5337453386591025,-0.03384498594167307,0.9043056815041778,0.2,0.5337453386591025,0.8878921749010718,0.7397565202414876,break,click,0.30047583683888063,0.3688918979737924,0.3,0.8188083182492982
992,24343.83522686601,955.1908338233217,0.6504726265617103,0.6206880191089661,0.46625466134089755,1.0,0.2,0.6206880191089661,0.738849552502155,0.6748522458585762,break,click,3.1982706240051098,0.4601890506246842,0.3,1.0
993,24355.432140729095,2586.895130392547,0.1884332038172305,0.691418465536186,0.3793119808910339,1.0,0.2,0.691418465536186,0.7565299611451691,0.6385503828986681,break,click,0.4242103713603155,0.2753732815268922,0.3,1.0
994,24369.81480137937,250.30139329137032,0.07765346236749371,0.6280716842456231,-0.33971499273822625,0.9043056815041778,0.2,0.6280716842456231,0.7232960387102481,0.6866692608116852,break,click,0.3060888003834733,0.2310613849469975,0.3,1.0
995,24375.745801147554,404.6535312433337,0.05782095546740472,0.6106657392463098,-0.09334429245775355,0.6687457539921505,0.2,0.6106657392463098,0.5610540511738633,0.6896306082546954,break,click,1.6855231495894079,0.2231283821869619,0.3,1.0
996,24390.116703488355,2087.5515878238402,0.12657294787568915,0.6832650439343182,0.38933426075369015,1.0,0.2,0.6832650439343182,0.4660995182084432,0.6218683773480475,break,click,0.33874325500747837,0.25062917915027566,0.3,1.0
997,24402.963152122553,93.41103009632522,0.0909291468271428,0.5861071395097653,-0.5210366829003403,0.9043056815041778,0.2,0.5861071395097653,0.7272787440481427,0.8058290854216793,break,click,0.3064215581054025,0.11904206669270605,0.3,0.5036224195907193
998,24414.816212360136,151.8595167763158,0.640889449152865,0.5719655958527367,-0.07583801896293807,0.6687457539921505,0.2,0.5719655958527367,0.7359745992795014,0.8971510549538276,break,click,0.3232725198058924,0.10776227985341975,0.3,0.236136551033572
999,24424.49951606361,61.96232384870683,0.7242837512992356,0.5472823605786113,-0.13237081539223527,0.49454613924203666,0.2,0.5472823605786113,0.6454127592355071,0.92954342642376,break,click,0.8054791711915448,0.0710609281591022,0.3,0.14510714547115988
1000,24447.41490394485,183.28295474494064,0.6133564096816726,0.5451378650866567,-0.01150046230659929,0.3657232698363789,0.2,0.5451378650866567,0.5266615543968436,0.893269062515651,break,click,0.30002762000258976,0.08875352659692813,0.3,0.19929271036914464
1001,24461.267240951456,173.2559638749495,0.6461103396011788,0.5441099023220454,-0.0055127404423804816,0.2704570908283893,0.2,0.5441099023220454,0.4732793420356898,0.7863320263639527,break,click,0.3223007193483216,0.16728726352755957,0.3,0.3649021777121648
1002,24474.535731002237,180.87966232893757,0.6675963639244075,0.5470538700029812,0.015787857551330275,0.2606410051930236,0.2,0.5470538700029812,0.43298172596614093,0.6145634346080312,break,click,0.3049405553220967,0.28324146792690774,0.3,0.6064627226460885
1003,24540.357355850385,54.69327152444631,0.6454253083103402,0.5179692232864076,-0.15597462644225324,0.3070843882412441,0.2,0.5179692232864076,0.49737576826290697,0.5231336533879867,break,click,0.30000000000031124,0.3187022666426633,0.3,0.6955980986503454
1004,24574.54124837243,403.6989055913094,0.6654260582605598,0.5775217884312859,0.319367437833009,1.0,0.2,0.5775217884312859,0.45030223014254744,0.36478110187080476,friction,click,0.3000048068348612,0.4230289538208968,0.3,0.9074555842098697
1005,24591.12661599027,180.8823337007695,0.0519532940568849,0.5168364555944518,-0.3254422242768816,0.9043056815041778,0.2,0.5168364555944518,0.7155859882170654,0.4829358716490723,break,click,0.30285701937463033,0.17562785190780442,0.3,0.7954833035641963
1006,24605.869436826906,244.1866478532847,0.621557137387158,0.5353297336632331,0.09917542291573311,0.987451498178736,0.2,0.5353297336632331,0.7301749057497893,0.5971137558866895,break,click,0.3337153599699833,0.28920771173675963,0.3,0.6446566610295799
1007,24617.44063694279,155.55862676069123,0.23041754942605755,0.49324846576603243,-0.22567267549934028,0.9043056815041778,0.2,0.49324846576603243,0.7691252648278172,0.7676452282762862,break,click,0.3560449018070023,0.11807100735578197,0.3,0.4041216132079486
1008,24634.50891245332,175.7646809807772,0.7402146716337358,0.5112549253273262,0.09656472127680693,0.9809247440814206,0.2,0.5112549253273262,0.7657721660237626,0.9030023406594212,break,click,0.3017237750075207,0.09166210821008729,0.3,0.18477064960322698
1009,24648.996282026725,165.66154316969877,0.6539382850652732,0.5155047988462798,0.02279114616743383,1.0,0.2,0.5155047988462798,0.8961814855195819,0.9337644626606003,break,click,0.30491675405776214,0.06436864108325255,0.3,0.13945425400200562
1010,24668.411115528175,185.42523167820835,0.6921539771936653,0.5271319219939539,0.0623537293483134,1.0,0.2,0.5271319219939539,0.9076461931580996,0.8849109215206069,break,click,0.3039300662110501,0.1291444917930922,0.3,0.27082175260845665
1011,24764.88077030631,87.07401326685354,0.8207279091289917,0.5256540602213042,-0.007925450845891024,0.9043056815041778,0.2,0.5256540602213042,0.9462183727386975,0.8387681276152148,break,click,0.3,0.22716240970338145,0.3,0.42999471755918484
1012,24782.831803046873,167.12130401396797,0.7593383145543489,0.5373861657645631,0.06291672707333018,0.8968047585727287,0.2,0.5373861657645631,0.7715092588999465,0.7712972040500738,break,click,0.3051667967536877,0.354519982197161,0.3,0.7037822523541212
1013,24832.62756274392,156.6398433813338,0.7148496887415786,0.5403395735606175,0.015838482832893463,1.0,0.2,0.5403395735606175,0.9144549066224735,0.7355917571144033,break,click,0.30000000149832023,0.46728751581140693,0.3,0.9616159104741882
1014,24839.50972035148,1220.547461855661,0.7025207378207633,0.6260526245710564,0.45966042643938254,1.0,0.2,0.6260526245710564,0.9107562213462289,0.6852218766603383,break,click,6.821607936978917,0.48100829512830534,0.3,1.0
1015,24848.719697588458,2084.695706186432,0.1608142934289155,0.6957827310186421,0.37394737542894363,1.0,0.2,0.6957827310186421,0.7482442880286746,0.6263898997192643,break,click,2.2720238222303255,0.26432571737156624,0.3,1.0
1016,24854.430172247852,2626.7518717248213,0.25330422322221013,0.7525102385320482,0.3042172689813579,1.0,0.2,0.7525102385320482,0.775991266966663,0.6814567556468901,break,click,3.473794885939343,0.3013216892888841,0.3,1.0
1017,24885.064029757556,137.1032034953393,0.4429744587005557,0.6854472869334386,-0.3596440048125963,0.9043056815041778,0.2,0.6854472869334386,0.8328923376101667,0.7457094391499491,break,click,0.3000029552912792,0.32773873144766386,0.3,0.8688960989974656
1018,24918.848099292954,230.87804717627563,0.7076278052397986,0.6774223805444087,-0.04303582534319472,0.6687457539921505,0.2,0.6774223805444087,0.7559961061055814,0.7853467773663397,break,click,0.30000395152911524,0.3025992980514965,0.3,0.6264332784044528
1019,24938.19321079491,62.03117515650931,0.7190789630321305,0.6326053583378101,-0.24034393008270682,0.49454613924203666,0.2,0.6326053583378101,0.6438513227553756,0.8182806652781329,break,click,0.3004653904617055,0.22567165053876387,0.3,0.4627912903555206
1020,24958.392026731904,207.9329804826522,0.7872252021533086,0.6365069652766953,0.020923468342159413,0.4567330566759683,0.2,0.6365069652766953,0.5788221921383344,0.8397280043341934,break,click,0.30066052523033865,0.18642429122674983,0.3,0.3620661926811519
1021,24981.520359929902,129.71103340295636,0.7999199369637018,0.6226320395544822,-0.07440820504114898,0.5076323545757856,0.2,0.6226320395544822,0.6767862201211697,0.922262708882457,break,click,0.30012776388578044,0.0820463440876244,0.3,0.1577911488134892
1022,24989.96682065295,71.03567040366852,0.868496982687571,0.6040616490330596,-0.09958896020611108,0.37540069542295157,0.2,0.6040616490330596,0.6096246251945323,0.9045531475479089,break,click,0.31154439661700123,0.10432655351890921,0.3,0.19058601304699962
1023,25006.263625020998,184.08516984360702,0.8458619659778157,0.6131941840125407,0.048975796260357085,0.4294304539525775,0.2,0.6131941840125407,0.5379531677743555,0.8715672903770678,break,click,0.30918273153855863,0.12552681755908265,0.3,0.23317179014692457
1024,25027.62689173579,196.59914637925286,0.8103112755766217,0.6202260538825443,0.03771038674983629,0.7685854021289538,0.2,0.6202260538825443,0.7476790438256044,0.925607005943868,break,click,0.3001568928788174,0.07623605158033916,0.3,0.14545408598958742
1025,25048.029907589756,117.62966892627796,0.798819201819815,0.6064683878587368,-0.07377936681478936,0.8655447308143702,0.2,0.6064683878587368,0.9139281620728256,0.8834947914154874,break,click,0.30034980697826974,0.13116747183968258,0.3,0.2524744622960221
1026,25076.009208195737,214.44424521168332,0.8722177810091956,0.6246857617991958,0.09769580916046505,0.952054968991451,0.2,0.6246857617991958,0.7863546019569316,0.8200845209134466,break,click,0.3000185230832752,0.24001085318542145,0.3,0.4372681517960396
1027,25086.504558666456,114.33634382651346,0.7548484430598892,0.6052292360441749,-0.10434111048610939,0.9043056815041778,0.2,0.6052292360441749,0.9264545329179666,0.7840945022973863,break,click,0.39150027154642353,0.299821406769383,0.3,0.5973259329196012
1028,25147.47127175713,236.19446202688994,0.8159388096091006,0.6235002084940351,0.0979832462939878,0.9844710566243727,0.2,0.6235002084940351,0.7884894074163721,0.7202979776207139,break,click,0.3000000000105267,0.4727137272688532,0.3,0.8980541568822502
1029,25152.702974379357,344.05625280626424,0.8295467542375086,0.664774210557034,0.2213434846325495,1.0,0.2,0.664774210557034,0.9488640262712525,0.6863354278242497,break,click,0.4752512780943372,0.5318187016950034,0.3,1.0
1030,25158.582405619796,1224.6082496003874,0.4269416479473851,0.7272838884362298,0.335225789442966,1.0,0.2,0.7272838884362298,0.8280824943842154,0.6242572625346386,break,click,3.6586261752244518,0.3707766591789541,0.3,1.0
1031,25171.129492496035,2390.993247748454,0.7749093831591418,0.7781373633870837,0.2727161115637702,1.0,0.2,0.7781373633870837,0.9324728149477425,0.6513957280732662,break,click,0.38579718120528883,0.5099637532636567,0.3,1.0
1032,25176.89992713605,207.9566055003669,0.470956511133523,0.7254196994833697,-0.2827133509448636,0.9043056815041778,0.2,0.7254196994833697,0.8412869533400569,0.6967716603933657,break,click,2.5105857941195837,0.3883826044534092,0.3,1.0
1033,25285.14969344543,277.1368569448883,0.724798523774806,0.7223244094422437,-0.016599366414856265,0.6687457539921505,0.2,0.7223244094422437,0.7611473216660837,0.7375366002326275,break,click,0.3,0.4605324601318028,0.3,0.9400167684568447
1034,25350.03435807085,221.93225599810685,0.8624177745606763,0.7197697276392967,-0.013700202164272035,0.49454613924203666,0.2,0.7197697276392967,0.6868529662139393,0.7789838769306777,break,click,0.30000000000195914,0.36586373601480693,0.3,0.6713501226391129
1035,25380.122708589657,199.4127260731647,0.8422100671216075,0.7105583175146194,-0.049398786487037105,0.3657232698363789,0.2,0.7105583175146194,0.5953176516288241,0.8137917208823802,break,click,0.3000044877138239,0.2636319581332797,0.3,0.49104079270289447
1036,25389.286981011068,65.47164601941213,0.8724221892665162,0.6746613414175716,-0.19250766535709618,0.2704570908283893,0.2,0.6746613414175716,0.5411728969352909,0.8052510445376515,break,click,0.30904140075661135,0.24908729296115556,0.3,0.45373663969663547
1037,25414.05167879089,266.5084007355928,0.7482728903487682,0.6807422530238916,0.03261060467630339,0.30269787300545636,0.2,0.6807422530238916,0.45718468389344913,0.708308388819075,break,click,0.3001498841488044,0.303924900680624,0.3,0.6086908219958762
1038,25434.680523420815,174.51292423703677,0.8622054228129911,0.6748687371887341,-0.031498386321100025,0.4211811817684036,0.2,0.6748687371887341,0.6381121646760813,0.8197365745328626,break,click,0.30163944658585823,0.18560128307859536,0.3,0.34062645760013877
1039,25454.198553562626,122.96322848987435,0.8115818356871913,0.653354944742082,-0.1153737837327955,0.31146893437682643,0.2,0.653354944742082,0.5501318397715612,0.7725191085996007,break,click,0.3018442853721002,0.20604550758764686,0.3,0.39274237790829725
1040,25463.227799599365,66.45073105313838,0.77695871118198,0.6194523606551866,-0.18181217533466904,0.2303353076566955,0.2,0.6194523606551866,0.4859133529475823,0.6521921713231394,break,click,0.398079566179953,0.2823446468869325,0.3,0.5527677684770016
1041,25487.593457180796,320.1226962141924,0.8830212246318585,0.6608882446032692,0.2222116219284832,0.7438900750378894,0.2,0.6608882446032692,0.4779229795195664,0.5328302030159336,break,click,0.3006968999323653,0.3805034203913374,0.3,0.6878119684906178
1042,25510.8364039992,154.88569621255584,0.7261488376034421,0.6414567813894085,-0.10420670553585343,0.9043056815041778,0.2,0.6414567813894085,0.9178446512810325,0.8730346122079895,break,click,0.30042807574946734,0.09896733691157371,0.3,0.20178491769606333
1043,25531.26595211286,146.84612617516663,0.8329534131836,0.6337327278407043,-0.04142241707865024,0.6687457539921505,0.2,0.6337327278407043,0.7935937884887219,0.9231967619307759,break,click,0.3005636427440664,0.07069966188031122,0.3,0.1325996489844561
1044,25546.527426521698,117.94404339841846,0.8045522407704644,0.6180642651516475,-0.08402655320744912,0.49454613924203666,0.2,0.6180642651516475,0.6694933060768757,0.8905076040266704,break,click,0.3099142827769747,0.10068342761339996,0.3,0.19294633144383821
1045,25584.744416041973,62.79929502889405,0.8567193947209226,0.5973277436350031,-0.11120544900506857,0.3657232698363789,0.2,0.5973277436350031,0.5996704499086186,0.8802957657787013,break,click,0.3000001285761632,0.109830976289768,0.3,0.20238336813995395
1046,25613.79328761261,123.9290824514865,0.8812669271258411,0.5969952805714656,-0.001782927007724422,0.2704570908283893,0.2,0.5969952805714656,0.5438263182930885,0.872206554465017,break,click,0.3000169167052147,0.11006975702969672,0.3,0.199218838278296
1047,25619.35991211546,0.0,0.8455229588214532,0.5645058387408612,-0.17423380116073894,0.20000651862289462,0.2,0.5645058387408612,0.48635970443525467,0.7688309471817738,break,click,0.3000010460167266,0.17993090041414633,0.3,0.3343140658330873
1048,25626.45455619183,84.57083872582831,0.8423246469767061,0.5574889648004394,-0.037629966845222795,0.147907408783868,0.2,0.5574889648004394,0.45083284440081883,0.6427892305690158,break,click,1.8199795249798556,0.27399590179339295,0.3,0.5103011078774964
1049,25706.321082919676,375.6267015620743,0.876598712866546,0.6228176978840392,0.3503437685854264,0.996813480567953,0.2,0.6228176978840392,0.43555204932259606,0.49819894245700597,break,click,0.30000000000000004,0.39473068668151334,0.3,0.7168586658408789
1050,25722.167421826874,189.31817737644442,0.6450206201082189,0.6109470562218732,-0.06365966610937424,0.9043056815041778,0.2,0.6109470562218732,0.8935061860324657,0.8235928252720379,break,click,0.31341666062968404,0.12430145231230398,0.3,0.27139566338236754
1051,25737.000900940457,40.44904067384752,0.9235911631502569,0.5925629097729684,-0.09859017380443535,0.6687457539921505,0.2,0.5925629097729684,0.820785113478719,0.9199955555640249,break,click,0.31331891323371386,0.07592908460025935,0.3,0.13334074867435308
1052,25765.030169764756,171.2495616667246,0.9958020146789124,0.6148274815255682,0.11940004964989348,0.8453795138676278,0.2,0.6148274815255682,0.7268682382494102,0.888162763229787,break,click,0.3000080887148372,0.11094375892218543,0.3,0.18542520640006044
1053,25794.31611975229,122.92583991751414,0.87770019143743,0.6106654467883661,-0.022320085909960485,0.9043056815041778,0.2,0.6106654467883661,0.9633100574312289,0.865946062799237,break,click,0.3000115612950803,0.1335548750748271,0.3,0.24235112237206335
1054,25809.55818679473,157.45895837600008,0.9549444788072101,0.6225306480796743,0.06363049058523906,0.8985891673525008,0.2,0.6225306480796743,0.830191108175805,0.8152932286303796,break,click,0.30285103724781237,0.2136490535351902,0.3,0.36710860216182195
1055,25828.048387400348,194.69772539438586,0.8457174675707972,0.6306794485739637,0.04370024244870663,1.0,0.2,0.6306794485739637,0.9537152402712391,0.7776456301030593,break,click,0.3066858882877393,0.2641361331348115,0.3,0.4906976009080366
1056,25852.847346797418,241.94563586039632,0.8291786819408264,0.6467796617830307,0.08634193722194494,1.0,0.2,0.6467796617830307,0.9487536045822479,0.7271494546058378,break,click,0.30018330240280566,0.3598429966185298,0.3,0.6768145650912374
1057,25864.69443670006,202.58139507024347,0.9689914318869699,0.6637377992155659,0.09094279799825855,1.0,0.2,0.6637377992155659,0.990697429566091,0.6813438252457944,break,click,0.3987088124225039,0.5302193386638046,0.3,0.902352674008996
1058,25870.303056962817,213.9563642717186,0.8634489304695941,0.670344840089123,0.03543212135887941,1.0,0.2,0.670344840089123,0.9590346791408783,0.628177538235163,break,click,0.4289768657004345,0.5453795721878376,0.3,1.0
1059,25885.784656006606,310.0454924858547,0.8034463673918719,0.6925227328724436,0.11893520921413137,1.0,0.2,0.6925227328724436,0.9410339102175616,0.5787355283516831,break,click,0.3055845767567849,0.5213785469567488,0.3,1.0
1060,25891.005406809953,5631.373935941074,0.9501392928068548,0.7498581334550085,0.3074772671275564,1.0,0.2,0.7498581334550085,0.9850417878420564,0.5594119986290502,break,click,8.277872581860258,0.580055717122742,0.3,1.0
1061,25901.779885222695,2784.357520687081,1.0,0.7965021805249267,0.2501418665449915,1.0,0.2,0.7965021805249267,0.9999999999999999,0.5611315160989762,break,click,0.742852198442316,0.6,0.3,1.0
1062,25912.00050689164,469.6387514846025,0.792378218976858,0.831322794242284,0.1867353683192554,1.0,0.2,0.831322794242284,0.9377134656930574,0.6049028744963967,break,click,0.39733752106938813,0.5169512875907432,0.3,1.0
1063,25917.603441645708,107.08673692197972,0.7928764894454956,0.775190339908403,-0.30102612836706155,0.9043056815041778,0.2,0.775190339908403,0.9378629468336487,0.6549178345316075,break,click,0.35358279375681745,0.5171505957781983,0.3,1.0
1064,25946.419390631305,249.86163057129215,0.9305005542225546,0.7756354401039145,0.002386975416989401,0.7454803794318767,0.2,0.7756354401039145,0.8228579308004083,0.6934173446778416,break,click,0.3000082201231179,0.5012190039753022,0.3,0.875950384108211
1065,25960.295094028403,172.96420450309986,0.8485560106840314,0.7504335628965701,-0.1351521791330239,0.6849349197261079,0.2,0.7504335628965701,0.8090159571153036,0.7420331592096339,break,click,0.31239854262542244,0.3478827026018815,0.3,0.6449170443158383
1066,25971.648593707545,158.54142342620943,0.8719317917080848,0.7287487577202505,-0.11629088775976593,0.5065182368045014,0.2,0.7287487577202505,0.6976505678051802,0.7808966320336032,break,click,0.34430610869047334,0.2671954171833233,0.3,0.48689632166526886
1067,26210.800272070002,27.59754832243791,0.9613053094173349,0.6889188413386363,-0.2135991676085356,0.374576790913412,0.2,0.6889188413386363,0.6369204687847273,0.8235426931390052,break,click,0.3,0.20628637492991234,0.3,0.35291457165129425
1068,26220.649455680115,121.83750933102318,0.9365590600247854,0.6761750039440474,-0.06834242466246465,0.2770043842372924,0.2,0.6761750039440474,0.564758037964203,0.814144249781299,break,click,0.43185037686117905,0.20160156423123063,0.3,0.35084106501641554
